City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
474,Mount Gambier,AU,-37.8333,140.7667,40.91,100,75,0.0,fog
475,Kondinskoye,RU,59.6481,67.41,56.3,73,74,6.67,broken clouds
476,Poplar Bluff,US,36.757,-90.3929,97.34,56,0,8.05,clear sky
477,Klyuchi,RU,52.2667,79.1667,71.87,49,68,14.0,broken clouds
478,Jingdezhen,CN,29.2947,117.2079,81.1,74,42,3.11,scattered clouds
479,Henties Bay,NA,-22.116,14.2845,55.44,78,1,6.51,clear sky
480,Ahipara,NZ,-35.1667,173.1667,58.03,90,74,18.81,broken clouds
481,Ilulissat,GL,69.2167,-51.1,44.62,87,75,5.75,broken clouds
482,Oriximina,BR,-1.7656,-55.8661,91.11,43,99,6.22,overcast clouds
483,Ayr,GB,55.4627,-4.6339,66.31,63,20,5.75,few clouds
484,Sterling,US,39.0062,-77.4286,90.25,64,75,8.05,broken clouds
485,Sobolevo,RU,54.4299,31.8996,61.79,93,95,8.01,overcast clouds
486,Kumbakonam,IN,10.9667,79.3833,81.41,75,65,4.88,broken clouds
487,Veraval,IN,20.9,70.3667,81.37,86,89,11.72,overcast clouds
488,Kununurra,AU,-15.7667,128.7333,55.38,76,40,2.3,scattered clouds
489,Clarence Town,AU,-32.5833,151.7833,50.86,82,84,5.35,broken clouds
490,Bowen,AU,-20.0167,148.2333,56.82,67,0,9.91,clear sky
491,Hambantota,LK,6.1241,81.1185,79.41,81,97,2.64,overcast clouds
492,Talnakh,RU,69.4865,88.3972,61.21,54,85,1.16,overcast clouds
493,Codrington,AU,-38.2667,141.9667,46.53,75,65,7.31,broken clouds
494,Kudahuvadhoo,MV,2.6708,72.8944,82.71,75,100,14.76,overcast clouds
495,Malartic,CA,48.1335,-78.1328,77.02,61,99,8.97,overcast clouds
496,Kedougou,SN,12.5579,-12.1743,82.38,79,91,8.28,overcast clouds
497,Hovd,MN,48.0056,91.6419,60.89,41,100,1.03,overcast clouds
498,Itoman,JP,26.1247,127.6694,82.42,83,1,8.05,clear sky
499,Alugan,PH,12.2188,125.4808,78.26,90,100,5.59,overcast clouds
500,Bilibino,RU,68.0546,166.4372,40.01,76,96,3.13,overcast clouds
501,Tuchkovo,RU,55.6011,36.4681,75.0,88,57,2.39,broken clouds
502,Havelock,US,34.8791,-76.9013,96.75,71,0,16.11,clear sky
503,Vadso,NO,70.0744,29.7487,65.28,77,75,9.22,broken clouds
504,Matagami,CA,49.7502,-77.6328,73.51,53,100,6.91,overcast clouds
505,Plettenberg Bay,ZA,-34.0527,23.3716,56.95,78,9,4.88,clear sky
506,Simao,CN,22.7886,100.9748,64.0,93,34,0.74,scattered clouds
507,Saint-Paul,RE,-21.0096,55.2707,69.89,79,40,0.47,scattered clouds
508,Itupiranga,BR,-5.1347,-49.3267,95.32,29,11,2.86,few clouds
509,Svetlaya,RU,46.5389,138.3297,62.33,98,100,3.09,overcast clouds
510,Isabela,PH,6.7085,121.9711,77.05,84,95,2.46,overcast clouds
511,Opuwo,NA,-18.0607,13.84,68.09,24,47,1.95,scattered clouds
512,Sunndalsora,NO,62.6754,8.5515,52.2,92,99,6.22,overcast clouds
513,Xunchang,CN,28.4543,104.715,72.59,84,99,2.62,overcast clouds
514,Dickinson,US,29.4608,-95.0513,96.13,68,75,11.5,broken clouds
515,Sokoni,TZ,-6.4333,39.55,75.74,78,37,15.08,scattered clouds
516,La Paz,BO,-16.5,-68.15,66.18,13,5,8.05,clear sky
517,Beringovskiy,RU,63.05,179.3167,47.46,88,80,4.23,broken clouds
518,Beisfjord,NO,68.3751,17.5988,53.04,95,100,7.49,light rain
519,Yanam,IN,16.7333,82.2167,79.29,87,62,2.1,broken clouds
520,Chifeng,CN,42.2683,118.9636,68.43,83,100,2.28,overcast clouds
521,Marsa Matruh,EG,31.3525,27.2453,79.27,74,0,6.8,clear sky
522,Qaqortoq,GL,60.7167,-46.0333,45.27,78,59,6.89,broken clouds
523,Along,IN,28.1667,94.7667,73.69,98,57,1.5,broken clouds
524,Plyussa,RU,58.4308,29.3654,56.8,97,100,3.69,overcast clouds
525,Energetik,RU,51.7445,58.7934,64.54,81,91,8.19,light rain
526,Tagusao,PH,9.1924,117.8141,80.76,84,45,8.28,scattered clouds
527,Senneterre,CA,48.3835,-77.2328,70.72,59,100,5.59,overcast clouds
528,La Reforma,MX,25.0833,-108.05,89.33,59,87,6.11,overcast clouds
529,Auki,SB,-8.7676,160.7034,75.78,87,48,3.74,scattered clouds
530,Rosetta,EG,31.4044,30.4164,79.36,75,0,9.62,clear sky
531,Hrebinka,UA,50.1171,32.4361,71.89,58,100,5.17,overcast clouds
532,Melfi,IT,40.9965,15.6514,74.1,64,56,2.89,light rain
533,Batesville,US,35.7698,-91.641,100.08,49,0,4.61,clear sky
534,Kaeo,NZ,-35.1,173.7833,56.32,94,91,17.13,overcast clouds
535,Sumbe,AO,-11.2061,13.8437,69.55,85,37,5.21,scattered clouds
536,Tam Ky,VN,15.5667,108.4833,76.59,92,39,4.23,scattered clouds
537,Thayetmyo,MM,19.3167,95.1833,81.25,74,67,1.57,broken clouds
538,Zhanaozen,KZ,43.3,52.8,87.19,22,18,11.34,few clouds
539,Shintomi,JP,32.0785,131.4723,76.89,92,12,2.55,few clouds
540,Miri,MY,4.4148,114.0089,75.6,90,96,3.6,overcast clouds
541,Pasighat,IN,28.0667,95.3333,77.05,95,85,2.77,overcast clouds
542,San Carlos De Bariloche,AR,-41.1456,-71.3082,44.35,61,40,14.97,scattered clouds
543,Shiloh,US,38.5614,-89.8973,83.43,74,75,5.75,broken clouds
544,Haverfordwest,GB,51.8017,-4.9691,63.05,72,100,4.7,overcast clouds
545,La Libertad,EC,-2.2333,-80.9,74.86,73,40,9.22,scattered clouds
546,Yichun,CN,47.7,128.9,65.48,82,90,2.42,overcast clouds
547,Zhangjiakou,CN,40.81,114.8794,64.09,90,90,1.12,light rain
548,Ratnagiri,IN,16.9833,73.3,79.75,87,100,7.87,overcast clouds
549,Adre,TD,13.4667,22.2,70.27,88,95,13.82,heavy intensity rain
550,Nizhneudinsk,RU,54.9076,99.0276,56.3,69,63,3.53,broken clouds
551,Buin,CL,-33.7333,-70.75,55.11,67,82,5.68,broken clouds
552,Mae Ramat,TH,16.984,98.5166,79.81,97,12,0.58,few clouds
553,Husavik,IS,66.0449,-17.3389,61.45,68,100,16.84,overcast clouds
554,Van,TR,38.4924,43.3831,69.15,28,0,3.44,clear sky
555,Novikovo,RU,51.1537,37.8879,73.76,59,72,1.88,broken clouds
556,Prijepolje,RS,43.3719,19.6406,63.39,99,77,3.78,broken clouds
557,Arkhipo-Osipovka,RU,44.37,38.52,69.84,75,5,1.54,clear sky
558,Laguna,US,38.421,-121.4238,88.97,52,0,5.75,clear sky
559,Chistogorskiy,RU,53.9835,87.3843,60.28,89,2,2.24,clear sky
560,Okakarara,NA,-20.5833,17.4333,66.97,25,65,8.32,broken clouds
561,Namie,JP,37.4833,141.0,76.71,95,100,1.63,overcast clouds
562,Ambilobe,MG,-13.2,49.05,69.15,85,57,3.53,light rain
563,Weyburn,CA,49.6668,-103.8511,68.22,60,61,14.97,broken clouds
564,Nizhniy Tsasuchey,RU,50.5167,115.1333,56.59,85,86,5.46,overcast clouds
565,Yumen,CN,40.2833,97.2,81.32,12,19,8.14,few clouds
566,Alto Araguaia,BR,-17.3147,-53.2153,89.76,15,0,4.54,clear sky
567,Camocim,BR,-2.9022,-40.8411,84.2,63,43,13.98,scattered clouds
568,Usinsk,RU,65.9939,57.5281,65.75,49,97,7.45,overcast clouds
569,Kupang,ID,-10.1667,123.5833,74.75,75,17,13.49,few clouds
570,Gallup,US,35.5281,-108.7426,77.76,60,0,8.95,clear sky
571,Skelleftea,SE,64.7507,20.9528,62.01,74,100,9.22,overcast clouds
572,Sept-Iles,CA,50.2001,-66.3821,68.52,74,75,16.11,broken clouds
573,Humboldt,US,40.6665,-123.9178,60.13,39,6,5.46,clear sky
574,Uryupinsk,RU,50.8047,42.0138,71.62,63,94,3.89,overcast clouds
575,Poso,ID,-1.3959,120.7524,75.81,87,72,4.9,broken clouds
576,Walvis Bay,NA,-22.9575,14.5053,56.08,87,0,5.75,clear sky
577,Bikaner,IN,28.0167,73.3,85.48,73,100,10.98,overcast clouds
578,Trinidad,BO,-14.8333,-64.9,94.98,41,20,9.22,smoke
579,Careiro Da Varzea,BR,-3.2003,-59.8119,92.03,39,100,1.23,overcast clouds
580,Mutterstadt,DE,49.4414,8.3561,77.34,38,0,9.22,clear sky
581,Stavern,NO,59.0,10.0333,68.32,71,38,11.39,scattered clouds
582,Jarinu,BR,-23.1014,-46.7283,77.38,29,6,6.69,clear sky
583,Seoul,KR,37.5683,126.9778,80.17,69,0,10.36,clear sky
584,Rio Grande,BR,-32.035,-52.0986,75.31,79,75,5.73,broken clouds
585,Minab,IR,27.1467,57.0801,85.87,80,67,5.77,moderate rain
586,Jasper,US,37.2001,-94.3502,98.87,40,75,9.22,broken clouds
587,La Sarre,CA,48.8002,-79.1996,75.92,45,98,11.27,overcast clouds
588,Mangrol,IN,21.1167,70.1167,81.36,84,65,11.9,broken clouds
589,Khandbari,NP,27.3747,87.2039,70.92,93,75,1.34,broken clouds
590,Tiznit,MA,29.5833,-9.5,85.03,32,0,8.84,clear sky
591,Xiamen,CN,24.4798,118.0819,82.45,83,85,2.24,overcast clouds
592,Cockburn Town,TC,21.4612,-71.1419,84.16,65,40,17.27,scattered clouds
593,Bambous Virieux,MU,-20.3428,57.7575,71.22,94,75,10.36,light rain
594,Port Hedland,AU,-20.3167,118.5667,59.05,63,3,8.05,clear sky
595,Namibe,AO,-15.1961,12.1522,64.58,88,28,1.61,scattered clouds
596,Barranco,PA,9.5167,-82.7,87.91,66,88,4.52,overcast clouds
597,Hetauda,NP,27.4284,85.0322,81.75,89,78,3.56,broken clouds
598,Altamira,BR,-3.2033,-52.2064,86.41,56,60,1.74,broken clouds
599,Broken Hill,AU,-31.95,141.4333,43.23,67,2,4.85,clear sky
600,Moron,AR,-34.6534,-58.6198,70.95,95,94,1.95,overcast clouds
601,Falmouth,GB,50.1544,-5.0711,63.18,59,75,5.75,broken clouds
602,Zhezkazgan,KZ,47.8043,67.7144,79.65,35,23,8.46,few clouds
603,Ambon,ID,-3.6954,128.1814,80.74,83,75,4.61,broken clouds
604,El Seibo,DO,18.7641,-69.0375,90.93,51,22,13.31,few clouds
605,Poya,NC,-21.35,165.15,67.6,86,50,4.27,scattered clouds
606,Udachnyy,RU,66.4167,112.4,70.45,88,98,2.28,overcast clouds
607,Nangomba,TZ,-10.9,38.5,73.26,43,40,1.28,scattered clouds
608,Atambua,ID,-9.1061,124.8925,67.12,84,10,7.87,clear sky
609,Mamlyutka,KZ,54.9375,68.5394,62.42,87,99,17.07,light rain
610,Havre,FR,49.5833,0.3333,74.19,49,0,11.5,clear sky
611,Velbert,DE,51.3333,7.05,69.55,63,20,7.54,few clouds
612,Rajauri,IN,33.3833,74.3,75.69,82,100,2.44,overcast clouds
613,Pingliang,CN,35.5392,106.6861,66.58,67,0,4.41,clear sky
614,Blagoveshchenka,RU,52.8333,79.8667,68.99,58,63,10.22,broken clouds
615,Porgera,PG,-5.4667,143.2,40.64,98,79,2.3,broken clouds
616,Cumberland,US,35.0502,-78.8664,96.87,46,40,14.97,scattered clouds
617,Grindavik,IS,63.8424,-22.4338,53.55,93,100,18.41,mist
618,Boulder City,US,35.9786,-114.8325,94.42,38,14,10.42,few clouds
619,Roald,NO,62.5833,6.1333,57.76,82,75,5.75,broken clouds
620,Hammerfest,NO,70.6634,23.6821,50.45,100,75,10.36,moderate rain
621,Brigantine,US,39.4101,-74.3646,86.04,62,75,8.05,broken clouds
622,Khandyga,RU,62.6667,135.6,62.1,92,35,1.32,scattered clouds
623,Berdigestyakh,RU,62.0989,126.6992,62.96,71,15,3.29,few clouds
624,Vanavara,RU,60.34,102.2797,54.57,95,100,2.24,overcast clouds
625,Amapa,BR,1.0,-52.0,83.77,71,74,2.98,broken clouds
626,Bontang,ID,0.1333,117.5,77.88,87,100,3.18,light rain
627,Raisio,FI,60.4859,22.169,59.83,82,75,5.75,broken clouds
628,Izhma,RU,65.0083,53.9113,62.51,55,35,5.77,scattered clouds
629,Semey,KZ,50.4111,80.2275,72.05,43,18,11.14,few clouds
630,Fairview,US,40.8126,-73.999,89.2,43,0,12.66,clear sky
631,Batemans Bay,AU,-35.7167,150.1833,50.09,78,14,5.86,few clouds
632,Mananjary,MG,-21.2167,48.3333,66.15,84,0,3.44,clear sky
633,Nador,MA,35.174,-2.9287,87.87,48,0,10.36,clear sky
634,Nuuk,GL,64.1835,-51.7216,50.61,71,40,9.22,scattered clouds
635,Cortes,ES,41.9395,-1.4396,89.65,25,0,13.89,clear sky
636,Guano,EC,-1.5833,-78.6333,55.47,88,75,4.61,broken clouds
637,Manto,HN,14.9167,-86.3833,84.9,52,59,3.47,broken clouds
638,Innisfail,AU,-17.5333,146.0333,66.56,84,65,7.34,broken clouds
639,Port Hardy,CA,50.6996,-127.4199,68.18,77,0,4.61,clear sky
640,Padang,ID,-0.9492,100.3543,77.27,83,36,3.76,scattered clouds
641,Requena,ES,39.4883,-1.1004,77.79,58,5,14.58,clear sky
642,Vila Velha,BR,-20.3297,-40.2925,78.75,69,20,8.05,few clouds
643,Mayumba,GA,-3.432,10.6554,70.68,86,86,5.48,overcast clouds
644,Zugdidi,GE,42.5088,41.8709,65.01,94,16,2.21,few clouds
645,Nome,US,64.5011,-165.4064,49.15,81,100,0.0,overcast clouds
646,Mangan,IN,27.5167,88.5333,75.4,91,89,1.77,overcast clouds
647,Virden,US,39.5009,-89.7679,83.68,80,96,9.73,overcast clouds
648,Port Keats,AU,-14.25,129.55,69.12,38,48,13.06,scattered clouds
649,Bathsheba,BB,13.2167,-59.5167,88.41,86,40,18.41,scattered clouds
650,Carroll,US,39.5501,-77.0164,88.12,63,40,6.91,scattered clouds
651,Yangambi,CD,0.8102,24.4336,72.21,97,98,2.37,light rain
652,Richards Bay,ZA,-28.783,32.0377,68.2,82,10,12.68,clear sky
653,Sigayevo,RU,56.4216,53.7757,62.37,74,87,4.43,overcast clouds
654,Mackay,AU,-21.15,149.2,47.68,56,0,15.41,clear sky
655,Buala,SB,-8.145,159.5921,78.58,80,22,4.83,few clouds
656,Lisakovsk,KZ,52.5369,62.4936,62.2,83,76,15.41,broken clouds
657,Moba,CN,33.2288,105.0179,59.7,87,2,3.27,clear sky
658,Port Shepstone,ZA,-30.7414,30.455,67.08,75,89,12.28,overcast clouds
659,San Cristobal,VE,7.7669,-72.225,82.58,53,49,7.4,scattered clouds
660,Zaranj,AF,30.9667,61.8833,93.16,36,8,7.85,clear sky
661,Warwick,US,41.7001,-71.4162,89.73,48,75,23.02,broken clouds
662,Khani,GE,41.9563,42.9566,62.17,96,71,1.23,broken clouds
663,Dongying,CN,37.4564,118.4856,76.78,87,76,1.32,broken clouds
664,Boende,CD,-0.2167,20.8667,73.04,93,86,2.24,light rain
665,Xixiang,CN,35.1628,112.865,74.95,93,99,2.19,overcast clouds
666,Tottori,JP,35.5,134.2333,76.33,91,100,5.88,overcast clouds
667,Niquero,CU,20.0431,-77.5828,87.82,61,92,6.6,overcast clouds
668,Dalen,NL,52.6992,6.7556,64.83,63,80,10.0,broken clouds
669,Galesong,ID,-5.3166,119.3661,73.42,76,10,8.48,clear sky
670,Kitimat,CA,54.0524,-128.6534,79.92,55,14,2.8,few clouds
671,Praya,CV,14.9215,-23.5087,82.94,74,20,8.05,few clouds
672,Mabay,PH,6.0577,124.4666,78.13,84,86,3.22,overcast clouds
673,Marsabit,KE,2.3284,37.9899,68.13,53,51,17.2,broken clouds
674,Mitu,CO,1.1983,-70.1733,73.24,97,99,2.15,overcast clouds
675,Buraydah,SA,26.326,43.975,99.05,10,47,8.39,scattered clouds
676,Lamu,KE,-2.2717,40.902,74.8,77,46,14.85,scattered clouds
677,Inirida,CO,3.8653,-67.9239,79.99,80,99,2.66,overcast clouds
678,Altay,CN,47.8667,88.1167,64.67,43,40,6.06,scattered clouds
679,Takoradi,GH,4.8845,-1.7554,76.8,83,80,13.62,broken clouds
680,Mahanoro,MG,-19.9,48.8,65.68,88,1,3.09,clear sky
681,North Bend,US,43.4065,-124.2243,77.23,84,0,10.36,clear sky
682,Togur,RU,58.3631,82.8265,63.86,96,82,4.45,light rain
683,Naze,JP,28.3667,129.4833,77.92,85,68,12.68,light rain
684,Dingle,PH,10.9995,122.6711,76.1,88,89,2.59,overcast clouds
685,Hwange,ZW,-18.3693,26.5019,64.76,44,0,2.59,clear sky
686,Quatre Cocos,MU,-20.2078,57.7625,71.1,79,29,13.44,light rain
687,Hala,PK,25.8131,68.4227,85.98,76,99,18.81,overcast clouds
688,General Roca,AR,-39.0333,-67.5833,55.65,50,35,14.32,scattered clouds
689,Chernogorsk,RU,53.8236,91.2842,60.37,77,0,0.0,clear sky
690,Comodoro Rivadavia,AR,-45.8667,-67.5,44.46,65,20,21.85,few clouds
691,Soyo,AO,-6.1349,12.3689,70.75,87,72,7.83,broken clouds
692,Zemlyansk,RU,51.9041,38.7334,69.44,88,77,4.68,broken clouds
693,Ankpa,NG,7.3706,7.6253,72.07,93,100,3.65,overcast clouds
694,Ecoporanga,BR,-18.3733,-40.8306,81.18,35,33,7.18,scattered clouds
695,Suraabad,AZ,40.8192,49.4687,79.11,71,47,17.72,scattered clouds
696,Kropotkin,RU,45.4375,40.5756,71.53,49,46,5.26,scattered clouds
697,Silver City,US,32.7701,-108.2803,78.76,61,100,12.66,overcast clouds
698,Burnie,AU,-41.0667,145.9167,45.95,70,52,10.87,broken clouds
699,Bac Lieu,VN,9.285,105.7244,81.12,81,84,6.06,broken clouds
700,Oum Hadjer,TD,13.2954,19.6966,82.87,63,90,10.11,overcast clouds
701,Bambanglipuro,ID,-7.95,110.2833,73.76,92,50,3.27,scattered clouds
702,Bonham,US,33.5773,-96.1783,105.55,36,0,13.8,clear sky
703,Syracuse,IT,37.0881,15.2792,85.59,67,0,6.71,clear sky
704,Jiangyou,CN,31.7667,104.7167,74.7,86,8,3.15,clear sky
705,Erice,IT,38.037,12.5865,79.36,74,20,6.91,few clouds
706,Lieksa,FI,63.3167,30.0167,64.65,68,85,12.68,overcast clouds
707,Evensk,RU,61.95,159.2333,48.25,75,92,11.54,overcast clouds
708,Whitefish,US,48.4111,-114.3376,85.21,47,0,3.44,clear sky
709,Bangolo,CI,7.0069,-7.475,74.82,87,95,4.43,light rain
710,Hare Bay,CA,48.8499,-54.0148,78.19,58,76,7.31,broken clouds
711,Lugazi,UG,0.3772,32.9197,67.57,69,68,1.97,broken clouds
712,Caravelas,BR,-17.7125,-39.2481,75.88,65,28,5.73,scattered clouds
713,Menongue,AO,-14.6585,17.691,60.96,26,32,4.63,scattered clouds
